sku_type_id,sku_supplier_id,sku_internal_code,sku_code,sku_origin,sku_size_d,sku_size_w,sku_size_h,sku_shape_id,sku_colour_id,sku_weight
12,b40c45ff-b91b-4954-88b2-65360dbaabf1,,D1743,,1.3,1.3,,16,5,0.53
12,b40c45ff-b91b-4954-88b2-65360dbaabf1,,D1745,,4,2,4,7,,0.15
12,b40c45ff-b91b-4954-88b2-65360dbaabf1,,D1746,,1.2,1.2,,16,5,0.47
12,b40c45ff-b91b-4954-88b2-65360dbaabf1,,D1748,,1.4,1.4,,16,5,0.54
12,de95cb8b-66d8-40dc-b174-0b9b79ebae4f,,D1766,,2.5,2.7,,14,,0.31
12,de95cb8b-66d8-40dc-b174-0b9b79ebae4f,,D1770,,3.65,3.7,,14,,0.29
12,b40c45ff-b91b-4954-88b2-65360dbaabf1,,D1797,,2.4,2.4,,16,5,0.51
12,b40c45ff-b91b-4954-88b2-65360dbaabf1,,D1798,,2.5,2.5,,16,5,0.48
12,b40c45ff-b91b-4954-88b2-65360dbaabf1,,D1804,,1.8,1.85,,16,,0.77
12,b40c45ff-b91b-4954-88b2-65360dbaabf1,,D1811,,2.1,2.1,,16,,0.12
12,0c839676-432c-4947-83c9-89d47d00e731,,D1844,,5,5,,16,,1.54
12,de95cb8b-66d8-40dc-b174-0b9b79ebae4f,,D1845,,1,1.2,,16,,0.17
12,de95cb8b-66d8-40dc-b174-0b9b79ebae4f,,D1846,,1.3,1.5,,16,,0.66
12,de95cb8b-66d8-40dc-b174-0b9b79ebae4f,,D1846,,1.6,1.8,,16,,0.41
12,de95cb8b-66d8-40dc-b174-0b9b79ebae4f,,D1847,,2.3,2.7,,16,,0.04
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1848,,2.8,3.2,,16,,0.89
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1849,,3.3,3.5,,16,,0.4
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1850,,3.6,3.8,,16,,0.58
